GRMZM2G120408	rep1_MACS_peak_3040,rep2_MACS_peak_5861,rep1_MACS_peak_3041,rep2_MACS_peak_5862,rep1_MACS_peak_3042,rep2_MACS_peak_5863	no
GRMZM5G850092	rep1_MACS_peak_2632,rep2_MACS_peak_5111,rep2_MACS_peak_5112,rep1_MACS_peak_2633	no
AC189879.3_FG003	rep2_MACS_peak_9180,rep1_MACS_peak_4742	no
GRMZM2G064948	rep1_MACS_peak_2163,rep2_MACS_peak_4119	no
GRMZM2G026558	rep1_MACS_peak_1379,rep2_MACS_peak_2579	no
GRMZM2G095020	rep2_MACS_peak_577,rep1_MACS_peak_312	no
GRMZM2G092232	rep2_MACS_peak_15,rep1_MACS_peak_6	no
GRMZM2G400156	rep2_MACS_peak_974,rep1_MACS_peak_513	no
GRMZM2G407626	rep1_MACS_peak_757,rep2_MACS_peak_1402	no
GRMZM2G394941	rep2_MACS_peak_6194,rep1_MACS_peak_3211	no
GRMZM2G085111	rep1_MACS_peak_4105,rep2_MACS_peak_7998	no
GRMZM2G154442	rep2_MACS_peak_4511,rep1_MACS_peak_2336	no
GRMZM2G032107	rep1_MACS_peak_1925,rep2_MACS_peak_3611	no
GRMZM2G306806	rep2_MACS_peak_378,rep1_MACS_peak_186,rep1_MACS_peak_187,rep2_MACS_peak_379	no
AC218972.3_FG004	rep2_MACS_peak_8862,rep1_MACS_peak_4552	no
AC234522.1_FG005	rep1_MACS_peak_2899,rep2_MACS_peak_5571	no
GRMZM2G124502	rep2_MACS_peak_2200,rep1_MACS_peak_1182,rep1_MACS_peak_1183,rep2_MACS_peak_2202	no
GRMZM2G050933	rep1_MACS_peak_3980,rep2_MACS_peak_7722	no
GRMZM2G151967	rep1_MACS_peak_810,rep2_MACS_peak_1505	no
AC205471.4_FG003	rep1_MACS_peak_4356,rep2_MACS_peak_8467	no
GRMZM2G382632	rep2_MACS_peak_4337,rep1_MACS_peak_2263,rep2_MACS_peak_4338,rep1_MACS_peak_2264	no
GRMZM2G178603	rep1_MACS_peak_3140,rep2_MACS_peak_6051	no
GRMZM2G161299	rep2_MACS_peak_5910,rep1_MACS_peak_3068	no
GRMZM2G119316	rep1_MACS_peak_4232,rep2_MACS_peak_8230	no
GRMZM2G086088	rep2_MACS_peak_8581,rep1_MACS_peak_4420	no
GRMZM2G049687	rep2_MACS_peak_1474,rep1_MACS_peak_798	no
GRMZM2G129108	rep2_MACS_peak_8692,rep1_MACS_peak_4467,rep1_MACS_peak_4468,rep2_MACS_peak_8693,rep1_MACS_peak_4469,rep2_MACS_peak_8694	no
AC204763.2_FG001	rep2_MACS_peak_6955,rep1_MACS_peak_3606	no
GRMZM2G045135	rep2_MACS_peak_884,rep1_MACS_peak_466	no
GRMZM2G114220	rep2_MACS_peak_2487,rep1_MACS_peak_1332	no
GRMZM2G127035	rep1_MACS_peak_4037,rep2_MACS_peak_7858	no
GRMZM2G303431	rep1_MACS_peak_2339,rep2_MACS_peak_4519	no
GRMZM2G316967	rep1_MACS_peak_1962,rep2_MACS_peak_3676	no
GRMZM2G114706	rep1_MACS_peak_3810,rep2_MACS_peak_7373	no
GRMZM2G347056	rep2_MACS_peak_1501,rep1_MACS_peak_808,rep2_MACS_peak_1502,rep1_MACS_peak_809	no
GRMZM2G130002	rep2_MACS_peak_4935,rep1_MACS_peak_2540	no
GRMZM2G102521	rep1_MACS_peak_4660,rep2_MACS_peak_9040	no
GRMZM2G340807	rep2_MACS_peak_6758,rep1_MACS_peak_3495	no
GRMZM2G087267	rep1_MACS_peak_2993,rep2_MACS_peak_5762	no
GRMZM2G025123	rep2_MACS_peak_280,rep1_MACS_peak_138	no
GRMZM2G305060	rep2_MACS_peak_3480,rep1_MACS_peak_1855	no
GRMZM2G144254	rep1_MACS_peak_2448,rep2_MACS_peak_4716,rep1_MACS_peak_2449,rep2_MACS_peak_4717	no
GRMZM2G021106	rep2_MACS_peak_5911,rep1_MACS_peak_3069	no
GRMZM2G175782	rep2_MACS_peak_6524,rep1_MACS_peak_3379,rep2_MACS_peak_6525,rep1_MACS_peak_3380	no
GRMZM2G095969	rep1_MACS_peak_1834,rep2_MACS_peak_3436	no
GRMZM2G445684	rep2_MACS_peak_827,rep1_MACS_peak_429	no
GRMZM2G394688	rep1_MACS_peak_2775,rep2_MACS_peak_5363,rep1_MACS_peak_2776,rep2_MACS_peak_5364	no
GRMZM2G165044	rep2_MACS_peak_3564,rep1_MACS_peak_1910	no
GRMZM2G311165	rep1_MACS_peak_154,rep2_MACS_peak_312	no
GRMZM5G880300	rep2_MACS_peak_1950,rep1_MACS_peak_1062	no
GRMZM2G024898	rep1_MACS_peak_1305,rep2_MACS_peak_2433,rep2_MACS_peak_2435,rep1_MACS_peak_1306	no
GRMZM5G823157	rep2_MACS_peak_6153,rep1_MACS_peak_3194	no
GRMZM2G065394	rep2_MACS_peak_9260,rep1_MACS_peak_4790	no
GRMZM2G414528	rep2_MACS_peak_3106,rep1_MACS_peak_1666,rep1_MACS_peak_1668,rep2_MACS_peak_3107	no
GRMZM2G021233	rep2_MACS_peak_7680,rep1_MACS_peak_3959,rep2_MACS_peak_7681,rep1_MACS_peak_3960	no
GRMZM2G007909	rep1_MACS_peak_4001,rep2_MACS_peak_7776	no
GRMZM2G434301	rep1_MACS_peak_3989,rep2_MACS_peak_7746	no
GRMZM2G125850	rep2_MACS_peak_3228,rep1_MACS_peak_1735	no
GRMZM2G170101	rep1_MACS_peak_1399,rep2_MACS_peak_2622	no
GRMZM2G108991	rep2_MACS_peak_3191,rep1_MACS_peak_1712	no
GRMZM2G161180	rep2_MACS_peak_6269,rep1_MACS_peak_3259	no
GRMZM2G119393	rep2_MACS_peak_5294,rep1_MACS_peak_2738	no
GRMZM2G432480	rep2_MACS_peak_5634,rep1_MACS_peak_2931,rep1_MACS_peak_2932,rep2_MACS_peak_5635,rep2_MACS_peak_5636,rep1_MACS_peak_2933	no
GRMZM2G152751	rep2_MACS_peak_5332,rep1_MACS_peak_2760	no
GRMZM5G891266	rep2_MACS_peak_103,rep1_MACS_peak_45	no
GRMZM2G159542	rep2_MACS_peak_6260,rep1_MACS_peak_3255	no
GRMZM2G093139	rep1_MACS_peak_2798,rep2_MACS_peak_5400	no
GRMZM2G117763	rep1_MACS_peak_579,rep2_MACS_peak_1108	no
GRMZM2G154229	rep1_MACS_peak_4689,rep2_MACS_peak_9095,rep2_MACS_peak_9096,rep1_MACS_peak_4690	no
GRMZM2G103843	rep1_MACS_peak_611,rep2_MACS_peak_1163	no
GRMZM2G125617	rep2_MACS_peak_1072,rep1_MACS_peak_565	no
GRMZM2G181251	rep2_MACS_peak_1673,rep1_MACS_peak_916	no
GRMZM2G141031	rep1_MACS_peak_3861,rep2_MACS_peak_7452	no
GRMZM2G059556	rep1_MACS_peak_2378,rep2_MACS_peak_4593,rep1_MACS_peak_2379,rep2_MACS_peak_4594	no
GRMZM2G147279	rep1_MACS_peak_2457,rep2_MACS_peak_4735	no
AC155610.2_FG009	rep2_MACS_peak_4065,rep1_MACS_peak_2137,rep2_MACS_peak_4067,rep1_MACS_peak_2138	no
GRMZM2G048243	rep1_MACS_peak_4605,rep2_MACS_peak_8958	no
AC210050.3_FG006	rep1_MACS_peak_917,rep2_MACS_peak_1674	no
GRMZM2G123394	rep2_MACS_peak_8806,rep1_MACS_peak_4520	no
GRMZM2G479330	rep1_MACS_peak_2542,rep2_MACS_peak_4944	no
GRMZM2G067313	rep1_MACS_peak_2988,rep2_MACS_peak_5753	no
GRMZM2G161382	rep1_MACS_peak_1593,rep2_MACS_peak_2962	no
GRMZM2G385925	rep1_MACS_peak_3267,rep2_MACS_peak_6293	no
GRMZM2G050193	rep2_MACS_peak_3188,rep1_MACS_peak_1708	no
GRMZM2G026490	rep2_MACS_peak_5892,rep1_MACS_peak_3059	no
GRMZM2G144109	rep2_MACS_peak_5316,rep1_MACS_peak_2751	no
GRMZM2G000743	rep1_MACS_peak_699,rep2_MACS_peak_1309	no
GRMZM5G885867	rep1_MACS_peak_1178,rep2_MACS_peak_2190	no
GRMZM2G487036	rep2_MACS_peak_7540,rep1_MACS_peak_3898	no
GRMZM5G866861	rep2_MACS_peak_6768,rep1_MACS_peak_3504	no
GRMZM2G037015	rep1_MACS_peak_2296,rep2_MACS_peak_4419	no
GRMZM2G025242	rep1_MACS_peak_3953,rep2_MACS_peak_7667	no
AC225147.4_FG002	rep2_MACS_peak_1510,rep1_MACS_peak_813	no
GRMZM2G046418	rep1_MACS_peak_4538,rep2_MACS_peak_8843	no
GRMZM2G031317	rep1_MACS_peak_870,rep2_MACS_peak_1594	no
GRMZM5G822440	rep2_MACS_peak_7736,rep1_MACS_peak_3982	no
GRMZM2G105987	rep1_MACS_peak_2873,rep2_MACS_peak_5522	no
GRMZM2G431821	rep1_MACS_peak_4560,rep2_MACS_peak_8880,rep2_MACS_peak_8881,rep1_MACS_peak_4561	no
GRMZM2G012031	rep2_MACS_peak_7118,rep1_MACS_peak_3681	no
GRMZM2G107872	rep1_MACS_peak_123,rep2_MACS_peak_260	no
GRMZM2G016290	rep1_MACS_peak_836,rep2_MACS_peak_1552,rep1_MACS_peak_837,rep2_MACS_peak_1553	no
GRMZM2G178497	rep2_MACS_peak_6054,rep1_MACS_peak_3142	no
GRMZM2G011951	rep1_MACS_peak_3213,rep2_MACS_peak_6196	no
GRMZM2G099860	rep2_MACS_peak_277,rep1_MACS_peak_136	no
GRMZM2G036752	rep1_MACS_peak_1772,rep2_MACS_peak_3305	no
GRMZM2G021482	rep1_MACS_peak_1065,rep2_MACS_peak_1956	no
GRMZM2G114692	rep1_MACS_peak_829,rep2_MACS_peak_1542	no
GRMZM2G105335	rep2_MACS_peak_4969,rep1_MACS_peak_2556,rep1_MACS_peak_2557,rep2_MACS_peak_4970	no
AC203754.4_FG008	rep2_MACS_peak_6858,rep1_MACS_peak_3556	no
GRMZM2G131822	rep2_MACS_peak_5634,rep1_MACS_peak_2931,rep1_MACS_peak_2932,rep2_MACS_peak_5635,rep2_MACS_peak_5636,rep1_MACS_peak_2933	no
GRMZM2G043198	rep2_MACS_peak_873,rep1_MACS_peak_462	no
GRMZM2G032852	rep1_MACS_peak_32,rep2_MACS_peak_75	no
GRMZM2G141332	rep1_MACS_peak_628,rep2_MACS_peak_1194	no
GRMZM2G109869	rep2_MACS_peak_2475,rep1_MACS_peak_1326	no
GRMZM2G008327	rep1_MACS_peak_12,rep2_MACS_peak_26	no
GRMZM2G162443	rep2_MACS_peak_5410,rep1_MACS_peak_2803	no
GRMZM2G475059	rep1_MACS_peak_42,rep2_MACS_peak_99,rep2_MACS_peak_100,rep1_MACS_peak_43	no
GRMZM2G142918	rep2_MACS_peak_7398,rep1_MACS_peak_3826	no
GRMZM2G165601	rep1_MACS_peak_3164,rep2_MACS_peak_6092	no
GRMZM2G055809	rep1_MACS_peak_3784,rep2_MACS_peak_7312	no
GRMZM2G100727	rep1_MACS_peak_3539,rep2_MACS_peak_6837,rep2_MACS_peak_6838,rep1_MACS_peak_3541	no
GRMZM2G055469	rep1_MACS_peak_3895,rep2_MACS_peak_7528	no
GRMZM2G171223	rep1_MACS_peak_4218,rep2_MACS_peak_8212	no
GRMZM5G862956	rep2_MACS_peak_4413,rep1_MACS_peak_2294	no
GRMZM2G146553	rep2_MACS_peak_5037,rep1_MACS_peak_2596	no
GRMZM2G140150	rep2_MACS_peak_6227,rep1_MACS_peak_3231	no
GRMZM2G118497	rep1_MACS_peak_155,rep2_MACS_peak_314	no
GRMZM2G137211	rep1_MACS_peak_3897,rep2_MACS_peak_7534	no
GRMZM2G068862	rep2_MACS_peak_7525,rep1_MACS_peak_3893	no
GRMZM2G312521	rep2_MACS_peak_4952,rep1_MACS_peak_2546,rep1_MACS_peak_2547,rep2_MACS_peak_4953	no
GRMZM2G068128	rep2_MACS_peak_2493,rep1_MACS_peak_1336	no
AC183932.3_FG007	rep2_MACS_peak_5346,rep1_MACS_peak_2767,rep2_MACS_peak_5347,rep1_MACS_peak_2768	no
GRMZM2G036609	rep1_MACS_peak_4067,rep2_MACS_peak_7921	no
GRMZM2G125140	rep1_MACS_peak_602,rep2_MACS_peak_1149	no
GRMZM2G147422	rep2_MACS_peak_7616,rep1_MACS_peak_3930	no
GRMZM2G023285	rep1_MACS_peak_2228,rep2_MACS_peak_4268	no
GRMZM2G348452	rep1_MACS_peak_507,rep2_MACS_peak_960	no
GRMZM2G046025	rep2_MACS_peak_8790,rep1_MACS_peak_4513	no
GRMZM2G462422	rep1_MACS_peak_4926,rep2_MACS_peak_9472	no
GRMZM2G102514	rep2_MACS_peak_7790,rep1_MACS_peak_4008	no
GRMZM2G001934	rep1_MACS_peak_1193,rep2_MACS_peak_2226	no
GRMZM2G095725	rep2_MACS_peak_1890,rep1_MACS_peak_1031	no
GRMZM2G106931	rep2_MACS_peak_4860,rep1_MACS_peak_2513	no
GRMZM2G383623	rep2_MACS_peak_6919,rep1_MACS_peak_3587	no
GRMZM2G099413	rep1_MACS_peak_2946,rep2_MACS_peak_5656	no
GRMZM5G803565	rep1_MACS_peak_4232,rep2_MACS_peak_8230	no
GRMZM2G306735	rep2_MACS_peak_2601,rep1_MACS_peak_1391,rep1_MACS_peak_1392,rep2_MACS_peak_2602	no
GRMZM2G435338	rep2_MACS_peak_3494,rep1_MACS_peak_1863	no
GRMZM2G176141	rep1_MACS_peak_1620,rep2_MACS_peak_3030	no
GRMZM2G130440	rep1_MACS_peak_1635,rep2_MACS_peak_3063	no
GRMZM2G099463	rep2_MACS_peak_3245,rep1_MACS_peak_1742	no
GRMZM2G702036	rep1_MACS_peak_2175,rep2_MACS_peak_4155	no
GRMZM2G157510	rep1_MACS_peak_49,rep2_MACS_peak_106	no
GRMZM2G129889	rep2_MACS_peak_5373,rep1_MACS_peak_2783,rep2_MACS_peak_5374,rep1_MACS_peak_2784	no
GRMZM2G110044	rep1_MACS_peak_4017,rep2_MACS_peak_7804	no
GRMZM2G089466	rep1_MACS_peak_3285,rep2_MACS_peak_6313	no
GRMZM2G031432	rep2_MACS_peak_3483,rep1_MACS_peak_1857	no
GRMZM5G892879	rep1_MACS_peak_3618,rep2_MACS_peak_6985	no
GRMZM5G862219	rep2_MACS_peak_3564,rep1_MACS_peak_1910	no
GRMZM2G413044	rep1_MACS_peak_3945,rep2_MACS_peak_7652	no
GRMZM2G169539	rep1_MACS_peak_1732,rep2_MACS_peak_3225	no
GRMZM2G006948	rep2_MACS_peak_1953,rep1_MACS_peak_1063	no
GRMZM2G354209	rep2_MACS_peak_2143,rep1_MACS_peak_1161	no
GRMZM2G468260	rep2_MACS_peak_4504,rep1_MACS_peak_2333	no
GRMZM2G111903	rep1_MACS_peak_4655,rep2_MACS_peak_9033	no
GRMZM2G123308	rep1_MACS_peak_970,rep2_MACS_peak_1781	no
GRMZM2G162065	rep1_MACS_peak_2942,rep2_MACS_peak_5652	no
GRMZM2G107498	rep1_MACS_peak_4494,rep2_MACS_peak_8738	no
GRMZM2G172396	rep2_MACS_peak_8078,rep1_MACS_peak_4143	no
GRMZM2G131434	rep1_MACS_peak_525,rep2_MACS_peak_993	no
GRMZM2G131998	rep1_MACS_peak_2786,rep2_MACS_peak_5377,rep2_MACS_peak_5378,rep1_MACS_peak_2787	no
GRMZM2G130131	rep2_MACS_peak_2928,rep1_MACS_peak_1581	no
GRMZM2G180419	rep2_MACS_peak_6344,rep1_MACS_peak_3300	no
GRMZM2G178852	rep2_MACS_peak_177,rep1_MACS_peak_83,rep1_MACS_peak_85,rep2_MACS_peak_178	no
GRMZM2G368909	rep2_MACS_peak_1521,rep1_MACS_peak_821,rep2_MACS_peak_1522,rep1_MACS_peak_822,rep2_MACS_peak_1524,rep1_MACS_peak_823,rep1_MACS_peak_824,rep2_MACS_peak_1525	no
GRMZM2G120942	rep1_MACS_peak_3832,rep2_MACS_peak_7404	no
GRMZM2G355062	rep2_MACS_peak_4311,rep1_MACS_peak_2244	no
GRMZM2G055435	rep2_MACS_peak_6094,rep1_MACS_peak_3165,rep1_MACS_peak_3166,rep2_MACS_peak_6095	no
GRMZM2G044531	rep2_MACS_peak_8282,rep1_MACS_peak_4256	no
GRMZM2G162945	rep1_MACS_peak_2022,rep2_MACS_peak_3811	no
GRMZM2G468740	rep1_MACS_peak_656,rep2_MACS_peak_1256	no
GRMZM2G004119	rep1_MACS_peak_4982,rep2_MACS_peak_9567	no
GRMZM2G143400	rep2_MACS_peak_7587,rep1_MACS_peak_3921	no
GRMZM2G106133	rep2_MACS_peak_1019,rep1_MACS_peak_536	no
GRMZM2G005435	rep1_MACS_peak_110,rep2_MACS_peak_230	no
GRMZM2G161680	rep1_MACS_peak_3394,rep2_MACS_peak_6541	no
GRMZM2G001200	rep1_MACS_peak_2627,rep2_MACS_peak_5100	no
GRMZM2G114992	rep2_MACS_peak_1548,rep1_MACS_peak_834	no
GRMZM2G137558	rep1_MACS_peak_1675,rep2_MACS_peak_3132	no
GRMZM2G137541	rep2_MACS_peak_3128,rep1_MACS_peak_1674	no
GRMZM2G012044	rep1_MACS_peak_3213,rep2_MACS_peak_6196	no
GRMZM2G027282	rep2_MACS_peak_6348,rep1_MACS_peak_3301	no
GRMZM2G426046	rep1_MACS_peak_2049,rep2_MACS_peak_3872	no
GRMZM2G386154	rep1_MACS_peak_3075,rep2_MACS_peak_5922,rep2_MACS_peak_5923,rep1_MACS_peak_3076,rep1_MACS_peak_3077,rep2_MACS_peak_5924	no
GRMZM2G138067	rep2_MACS_peak_6934,rep1_MACS_peak_3595	no
GRMZM2G042867	rep1_MACS_peak_1163,rep2_MACS_peak_2146	no
GRMZM2G012970	rep1_MACS_peak_4880,rep2_MACS_peak_9406	no
GRMZM2G155532	rep2_MACS_peak_4007,rep1_MACS_peak_2108	no
GRMZM2G303149	rep2_MACS_peak_953,rep1_MACS_peak_503	no
GRMZM2G147332	rep2_MACS_peak_1264,rep1_MACS_peak_661,rep1_MACS_peak_662,rep2_MACS_peak_1265	no
GRMZM2G018971	rep1_MACS_peak_3515,rep2_MACS_peak_6799	no
GRMZM2G085408	rep2_MACS_peak_8616,rep1_MACS_peak_4439	no
GRMZM2G117900	rep1_MACS_peak_1740,rep2_MACS_peak_3243	no
GRMZM2G086940	rep2_MACS_peak_3954,rep1_MACS_peak_2087	no
GRMZM2G016958	rep2_MACS_peak_7197,rep1_MACS_peak_3713	no
GRMZM2G176465	rep1_MACS_peak_3496,rep2_MACS_peak_6759	no
GRMZM2G371167	rep1_MACS_peak_2976,rep2_MACS_peak_5729	no
GRMZM2G145633	rep1_MACS_peak_3660,rep2_MACS_peak_7087,rep2_MACS_peak_7088,rep1_MACS_peak_3661,rep2_MACS_peak_7089,rep1_MACS_peak_3662,rep1_MACS_peak_3663,rep2_MACS_peak_7091	no
AC212467.3_FG001	rep1_MACS_peak_3003,rep2_MACS_peak_5780	no
GRMZM5G876434	rep2_MACS_peak_8478,rep1_MACS_peak_4363	no
GRMZM2G047995	rep2_MACS_peak_7935,rep1_MACS_peak_4072	no
GRMZM2G013607	rep1_MACS_peak_4629,rep2_MACS_peak_8999	no
GRMZM2G038057	rep1_MACS_peak_3519,rep2_MACS_peak_6807	no
GRMZM2G116514	rep2_MACS_peak_7594,rep1_MACS_peak_3924	no
GRMZM2G057265	rep2_MACS_peak_5288,rep1_MACS_peak_2734	no
GRMZM2G022642	rep1_MACS_peak_2307,rep2_MACS_peak_4439	no
GRMZM2G127537	rep2_MACS_peak_7437,rep1_MACS_peak_3852	no
GRMZM2G392932	rep2_MACS_peak_3907,rep1_MACS_peak_2064	no
GRMZM2G005939	rep2_MACS_peak_1974,rep1_MACS_peak_1071,rep2_MACS_peak_1976,rep1_MACS_peak_1072,rep2_MACS_peak_1977,rep1_MACS_peak_1073	no
GRMZM2G071573	rep1_MACS_peak_4774,rep2_MACS_peak_9235,rep2_MACS_peak_9236,rep1_MACS_peak_4775	no
GRMZM2G144155	rep2_MACS_peak_665,rep1_MACS_peak_354	no
GRMZM2G377341	rep1_MACS_peak_2897,rep2_MACS_peak_5565	no
GRMZM2G455433	rep2_MACS_peak_1306,rep1_MACS_peak_696	no
GRMZM2G308595	rep2_MACS_peak_9100,rep1_MACS_peak_4691,rep1_MACS_peak_4692,rep2_MACS_peak_9101	no
GRMZM2G114052	rep1_MACS_peak_2588,rep2_MACS_peak_5025	no
GRMZM2G033612	rep1_MACS_peak_2823,rep2_MACS_peak_5436	no
GRMZM2G082809	rep1_MACS_peak_1826,rep2_MACS_peak_3422	no
GRMZM2G023133	rep2_MACS_peak_7030,rep1_MACS_peak_3635,rep2_MACS_peak_7031,rep1_MACS_peak_3636	no
GRMZM2G357734	rep2_MACS_peak_7823,rep1_MACS_peak_4023	no
GRMZM2G020953	rep1_MACS_peak_4926,rep2_MACS_peak_9472	no
GRMZM2G104430	rep1_MACS_peak_1215,rep2_MACS_peak_2267,rep2_MACS_peak_2267,rep1_MACS_peak_1216,rep1_MACS_peak_1217,rep2_MACS_peak_2270	no
GRMZM2G304712	rep1_MACS_peak_2716,rep2_MACS_peak_5249	no
GRMZM2G026470	rep2_MACS_peak_8330,rep1_MACS_peak_4279	no
GRMZM2G033480	rep2_MACS_peak_9250,rep1_MACS_peak_4783	no
GRMZM2G067555	rep2_MACS_peak_5119,rep1_MACS_peak_2638	no
GRMZM5G835772	rep2_MACS_peak_1586,rep1_MACS_peak_864,rep2_MACS_peak_1587,rep1_MACS_peak_865	no
GRMZM2G362693	rep1_MACS_peak_1832,rep2_MACS_peak_3435	no
GRMZM2G132184	rep1_MACS_peak_3761,rep2_MACS_peak_7281	no
GRMZM2G127123	rep2_MACS_peak_360,rep1_MACS_peak_181	no
GRMZM2G040692	rep2_MACS_peak_3024,rep1_MACS_peak_1618	no
GRMZM2G405178	rep2_MACS_peak_9038,rep1_MACS_peak_4658,rep2_MACS_peak_9039,rep1_MACS_peak_4659	no
GRMZM2G000404	rep1_MACS_peak_3877,rep2_MACS_peak_7484	no
GRMZM2G179810	rep2_MACS_peak_4769,rep1_MACS_peak_2473,rep2_MACS_peak_4770,rep1_MACS_peak_2474	no
GRMZM2G028500	rep1_MACS_peak_693,rep2_MACS_peak_1300	no
GRMZM2G106548	rep1_MACS_peak_3990,rep2_MACS_peak_7751,rep2_MACS_peak_7752,rep1_MACS_peak_3991	no
GRMZM5G846152	rep2_MACS_peak_3968,rep1_MACS_peak_2093	no
GRMZM2G420910	rep1_MACS_peak_4096,rep2_MACS_peak_7987	no
GRMZM2G174896	rep1_MACS_peak_237,rep2_MACS_peak_467	no
GRMZM2G158629	rep2_MACS_peak_3193,rep1_MACS_peak_1714	no
GRMZM2G004990	rep1_MACS_peak_3903,rep2_MACS_peak_7547	no
GRMZM2G073934	rep1_MACS_peak_2861,rep2_MACS_peak_5505,rep2_MACS_peak_5507,rep1_MACS_peak_2862	no
GRMZM2G324999	rep2_MACS_peak_1026,rep1_MACS_peak_539	no
GRMZM5G831408	rep1_MACS_peak_1904,rep2_MACS_peak_3558	no
GRMZM2G169966	rep1_MACS_peak_3572,rep2_MACS_peak_6884	no
GRMZM2G104342	rep1_MACS_peak_2796,rep2_MACS_peak_5396,rep1_MACS_peak_2797,rep2_MACS_peak_5398	no
GRMZM2G052344	rep2_MACS_peak_585,rep1_MACS_peak_316	no
GRMZM2G093895	rep1_MACS_peak_897,rep2_MACS_peak_1638	no
GRMZM2G048791	rep1_MACS_peak_3322,rep2_MACS_peak_6400	no
GRMZM2G174917	rep1_MACS_peak_1242,rep2_MACS_peak_2323	no
GRMZM2G149935	rep2_MACS_peak_3419,rep1_MACS_peak_1825	no
GRMZM2G363535	rep2_MACS_peak_3527,rep1_MACS_peak_1891	no
GRMZM2G181362	rep2_MACS_peak_4959,rep1_MACS_peak_2550	no
GRMZM2G315375	rep2_MACS_peak_936,rep1_MACS_peak_493,rep2_MACS_peak_937,rep1_MACS_peak_494	no
GRMZM2G061292	rep1_MACS_peak_2851,rep2_MACS_peak_5480	no
GRMZM2G416622	rep1_MACS_peak_4193,rep2_MACS_peak_8164	no
GRMZM2G119256	rep1_MACS_peak_4232,rep2_MACS_peak_8230	no
GRMZM2G052740	rep2_MACS_peak_5279,rep1_MACS_peak_2730	no
GRMZM2G451746	rep1_MACS_peak_4811,rep2_MACS_peak_9310	no
GRMZM2G131749	rep2_MACS_peak_6676,rep1_MACS_peak_3450	no
GRMZM2G068330	rep1_MACS_peak_2347,rep2_MACS_peak_4532	no
GRMZM2G031143	rep1_MACS_peak_1786,rep2_MACS_peak_3329	no
GRMZM2G102548	rep2_MACS_peak_508,rep1_MACS_peak_270	no
GRMZM2G032409	rep2_MACS_peak_77,rep1_MACS_peak_33	no
GRMZM2G094579	rep1_MACS_peak_2735,rep2_MACS_peak_5290	no
GRMZM2G104396	rep2_MACS_peak_3818,rep1_MACS_peak_2023,rep1_MACS_peak_2024,rep2_MACS_peak_3819	no
GRMZM2G301647	rep2_MACS_peak_4957,rep1_MACS_peak_2549	no
GRMZM2G005353	rep2_MACS_peak_2008,rep1_MACS_peak_1083	no
GRMZM5G848603	rep2_MACS_peak_6555,rep1_MACS_peak_3399	no
GRMZM2G125649	rep2_MACS_peak_1072,rep1_MACS_peak_565	no
GRMZM2G003765	rep2_MACS_peak_1793,rep1_MACS_peak_979	no
GRMZM2G479110	rep2_MACS_peak_6337,rep1_MACS_peak_3297	no
GRMZM2G470103	rep1_MACS_peak_1732,rep2_MACS_peak_3225	no
GRMZM2G000566	rep1_MACS_peak_4788,rep2_MACS_peak_9255	no
GRMZM2G124011	rep1_MACS_peak_1697,rep2_MACS_peak_3171,rep1_MACS_peak_1699,rep2_MACS_peak_3172	no
GRMZM2G103939	rep1_MACS_peak_2418,rep2_MACS_peak_4666	no
AC209080.3_FG004	rep1_MACS_peak_2149,rep2_MACS_peak_4099	no
GRMZM2G050512	rep2_MACS_peak_1372,rep1_MACS_peak_736	no
GRMZM2G134306	rep2_MACS_peak_6566,rep1_MACS_peak_3404	no
GRMZM2G315730	rep1_MACS_peak_4926,rep2_MACS_peak_9472	no
GRMZM2G402804	rep2_MACS_peak_3241,rep1_MACS_peak_1739	no
GRMZM2G004699	rep2_MACS_peak_5089,rep1_MACS_peak_2622,rep2_MACS_peak_5090,rep1_MACS_peak_2623,rep1_MACS_peak_2624,rep2_MACS_peak_5091	no
GRMZM2G010000	rep2_MACS_peak_438,rep1_MACS_peak_217	no
GRMZM2G059453	rep2_MACS_peak_4110,rep1_MACS_peak_2157,rep1_MACS_peak_2158,rep2_MACS_peak_4112	no
GRMZM2G055844	rep2_MACS_peak_2312,rep1_MACS_peak_1235	no
GRMZM2G103740	rep1_MACS_peak_901,rep2_MACS_peak_1645	no
GRMZM2G071745	rep1_MACS_peak_2778,rep2_MACS_peak_5368,rep2_MACS_peak_5369,rep1_MACS_peak_2779,rep1_MACS_peak_2780,rep2_MACS_peak_5370	no
GRMZM2G045678	rep2_MACS_peak_1200,rep1_MACS_peak_631	no
GRMZM2G035933	rep1_MACS_peak_4529,rep2_MACS_peak_8823,rep1_MACS_peak_4530,rep2_MACS_peak_8825	no
GRMZM2G053511	rep1_MACS_peak_2425,rep2_MACS_peak_4677	no
GRMZM2G043843	rep2_MACS_peak_4479,rep1_MACS_peak_2322	no
GRMZM2G016435	rep1_MACS_peak_2209,rep2_MACS_peak_4230	no
GRMZM2G086614	rep1_MACS_peak_4882,rep2_MACS_peak_9411	no
GRMZM2G096753	rep1_MACS_peak_3134,rep2_MACS_peak_6043	no
GRMZM2G418604	rep1_MACS_peak_2483,rep2_MACS_peak_4787,rep1_MACS_peak_2484,rep2_MACS_peak_4789	no
GRMZM2G023836	rep2_MACS_peak_6761,rep1_MACS_peak_3498	no
GRMZM2G153359	rep1_MACS_peak_3137,rep2_MACS_peak_6044	no
